,instruction_id,conversation_id,utterance,label
703,food-ordering-1,dlg-b1b36eaa-d8b3-421c-88b6-942209470346,"Hi, so I'd like to order a barbecue to take out for three people.",food-order
704,food-ordering-2,dlg-b1b97351-6945-43ab-a1fb-4119ada14b16,"Hello Assistant, I'd like to order some take out food for two people.",food-order
705,food-ordering-1,dlg-b210476c-03d6-4746-b258-bfc6429d695a,Can you help me to find some Thai takeout food for two people?,food-order
706,food-ordering-1,dlg-b2256ebd-503c-4c79-9dd7-3d2ad98f05ff,Hello. I'm looking to get some poke for three people.,food-order
707,food-ordering-3,dlg-b25b82f4-138c-4f06-a3bb-39ee3188fbdd,Hi. I just want to finish off that Italian order we had for two people.,food-order
708,food-ordering-1,dlg-b2775ed4-14ab-4892-9a61-555af239bece,"Yeah, I was wanting to order some Mexican food for take out.",food-order
709,food-ordering-2,dlg-b2a6655f-896a-4a77-8830-d7fe669b2f5a,"Hi, I like to order takeout pasta for two people, please.",food-order
710,food-ordering-2,dlg-b30c8804-786e-44fe-8b4e-5bf034fcb46c,"Hi, I want to get some pasta.",food-order
711,food-ordering-1,dlg-b310ca7a-8258-4cbf-8249-38dd59f28b1f,Hello. I'd like to order some take-out food for two people.,food-order
712,food-ordering-2,dlg-b3171b02-8226-4c19-9699-9b4b31e76acb,"Hi, I want to get a breakfast burrito.",food-order
713,food-ordering-3,dlg-b365b6c3-2bb5-4ce5-9ca3-065eae811ab8,"Can I get a Carne Asada breakfast burrito, please?",food-order
714,food-ordering-3,dlg-b3795ed7-364a-451b-9467-96a23cb0af8f,Hello. I would like to resume my takeout order.,food-order
716,food-ordering-1,dlg-b3c878f2-c5a8-4607-8aa9-a31abfec14d9,"Hi. Today, I'm looking to find food for take out for 2 people. Could you help me to find a place? I'm looking for burgers to eat.",food-order
717,food-ordering-2,dlg-b3f3407d-16af-4955-b916-9085912951ed,"Hi, I need to order some sandwiches for three people.",food-order
718,food-ordering-3,dlg-b4686d97-9c5d-4369-a33c-1af4596bd38d,"I need to continue the order I was placing 15 minutes ago. It was for Mexican, for one.",food-order
719,food-ordering-2,dlg-b46a0cef-20ca-4600-8863-c85273df157c,"Hi, could you help me with my take out order what I can get for me and my friends?",food-order
720,food-ordering-2,dlg-b4873709-21f1-499a-a39b-f13b2dd470e7,Hello. Can you take a soup order?,food-order
721,food-ordering-1,dlg-b487a046-3048-47ba-9fde-191c007c2b6a,"Hi, there. I'm looking to order some Chinese food takeout.",food-order
722,food-ordering-1,dlg-b4f8fc59-373d-4330-88a5-66b2c4831d9a,I'd like to order takeout.,food-order
723,food-ordering-1,dlg-b5472416-0609-4b13-8a3b-ce9f327b00f3,"Hello, I want to order takeout for two people and I want pizza.",food-order
724,food-ordering-1,dlg-b5694e10-8877-40d7-9b15-4b3254176902,I'd like to order takeout burgers for two people.,food-order
725,food-ordering-3,dlg-b5907ac4-6a8f-4243-a187-cbc434a99af6,"Sorry, I had to step away for a bit. What was I doing earlier?",food-order
726,food-ordering-2,dlg-b59f90e5-e780-4c4b-9ac9-02b84a962b65,Hello. I need to order takeout for three people. I'm looking to order some pasta.,food-order
727,food-ordering-2,dlg-b5b30546-b900-4e40-a3da-39e01bc13fa6,"I want to order pasta, take out for three people, please.",food-order
728,food-ordering-1,dlg-b5fd078a-1d7c-44e6-b106-1737f4f32d0b,"Hi, I want to order take out for one person.",food-order
729,food-ordering-2,dlg-b7831112-247b-4726-bb87-08d50015d20f,"Hi, I'd like to order some hot dogs to take out for three people.",food-order
730,food-ordering-2,dlg-b791ca49-313d-4881-8ed3-6df301070009,Hi. I would like to order food for takeout for three people. The type of food I'm looking at is Breakfast Burritos.,food-order
731,food-ordering-1,dlg-b7be5f97-8081-4128-ad3e-0f48997ad810,"Hi, I'd like to take out Indian food for myself, please.",food-order
732,food-ordering-1,dlg-b8429a7b-e09c-455d-b51c-3933f1b48435,"I need to order takeout Burritos for three people, please.",food-order
733,food-ordering-2,dlg-b8499bf8-db85-43ef-a237-68cc785c44b1,"We want to order Greek food for take out for three people, please.",food-order
734,food-ordering-2,dlg-b9335a97-b72d-44a1-a720-056cafa3f201,"I would like to order take out for three people and I would like to order Italian food, please.",food-order
735,food-ordering-1,dlg-b941ad36-3aa1-4a3c-a81d-8a3302ba1e76,Hi. I'd like to order take-out for one person.,food-order
736,food-ordering-2,dlg-b94cfaf4-6b0e-4b2c-8be6-edf34b0c19bd,I would like to order breakfast burritos for take out.,food-order
737,food-ordering-1,dlg-b9b0da15-903b-4a4e-bac9-77e32eb64327,Yes. Could you help me order some food for takeout?,food-order
738,food-ordering-2,dlg-ba543948-2a76-4c49-af02-c0dfaa98f8f0,"Hi, I wanted to order some Greek food for takeout.",food-order
739,food-ordering-1,dlg-baa1e0ea-d6e0-49c9-8972-a220282e9263,I'd like to order a pizza.,food-order
740,food-ordering-3,dlg-bae6d374-da76-48e1-b4cc-b4b94ba5b88f,"Hello, I have been ordering Thai. Can we go back to the order I was placing an hour ago?",food-order
741,food-ordering-1,dlg-baf04a5e-aee6-4f6d-b1b5-c62c39826788,"Hello, I would like to order Chinese soup for three people.",food-order
742,food-ordering-2,dlg-bb7c6521-d567-4f0e-9e77-6ac4f1625863,"Hi there, I'm looking to order pasta take out for three.",food-order
743,food-ordering-2,dlg-bb96a239-5c49-4c79-aa8f-568a93c4f305,"I'm pretty hungry, so I'd like to order food for takeout, please. I would like to get some Italian food.",food-order
745,food-ordering-1,dlg-bbc3322e-8129-411f-82f6-fc568bef3397,Hi. I'd like to order takeout barbecue for two people.,food-order
746,food-ordering-2,dlg-bc0d3b16-4b9b-4f05-aa7a-2bf2f7105354,"Hey, I'd like to order a sandwich for three people.",food-order
747,food-ordering-1,dlg-bcc6972e-13e0-4c70-b703-8197ebfb388b,"Hey, can I get some gyros?",food-order
748,food-ordering-2,dlg-bce1abc5-7f1b-4540-9719-2b31ec732432,Hi Assistant. I'd like to order a takeout food for myself and my wife. I'd like to get sandwiches and i would like to get one Reuben sandwich and one corn bean sandwich.,food-order
749,food-ordering-1,dlg-bd152e1f-f830-4736-a926-29eca42e15b7,"I need to takeout orders for three people, preferably Mexican food. Please, write this down.",food-order
750,food-ordering-1,dlg-bd3363bf-2bb6-4316-b7ae-0fc968862c10,"Hi Assistant, I'm looking to order some take out food and I'm trying to order some burgers.",food-order
751,food-ordering-1,dlg-bd7d2df1-5e1b-4fd9-a93e-b63f5a6f9007,"Hi, I like to order one dish of butter chicken.",food-order
752,food-ordering-4,dlg-bd8ccbc2-ae02-4f37-95b3-fc5fc02286d3,"Hi, I'd like to re-order the same thing I did last weekend, please.",food-order
753,food-ordering-1,dlg-bdc46fbc-2be6-455b-8c90-8230a71e894b,I would like to order some take out food. Can you help me order some Indian food?,food-order
754,food-ordering-2,dlg-bdfc42c9-cdeb-4e44-ace8-30b5af32e469,"Yes, I would like to order two sandwiches for two different people, myself and a friend.",food-order
755,food-ordering-2,dlg-be4666ff-1015-44a4-8884-d31d99bfabdf,"Hi, I'd like to order take out for two people.",food-order
756,food-ordering-1,dlg-be4b782a-b9f8-4382-ac9a-f593e23158b8,"Hi there, I would like to order some take out Chinese food.",food-order
757,food-ordering-3,dlg-be7b6e6f-4375-4557-a7ed-fe0bc3fd55e8,"Hello, Assistant, I want to continue my takeout Chinese order that we previously discussed.",food-order
758,food-ordering-2,dlg-bed343ce-913f-42fb-af9a-ef964ae1b184,"Hi, I'm looking to order some take out for one person, I'd like to order a sandwich.",food-order
760,food-ordering-1,dlg-bf5457d1-a86a-4bcd-817d-1aa3eda8b7dc,"Hi, I'd like to order take out for two people, please.",food-order
761,food-ordering-3,dlg-bf5c3399-fcd2-4a6c-8e50-3ebfa782126c,"Hi assistant, today I need your help finishing up a takeout order that I have for three people.",food-order
762,food-ordering-1,dlg-c0079725-afee-446d-83c5-e7982907d649,"Hi, I'm looking for take out for one person, please.",food-order
763,food-ordering-1,dlg-c0230fec-e7ee-48f3-8b19-6b7ebf585167,I'd like to order Mexican food.,food-order
764,food-ordering-4,dlg-c056ab8e-d82e-4989-b09f-7257eacdab0c,I would like to reorder a meal from crape's fantastic.,food-order
765,food-ordering-4,dlg-c0d5f24f-c017-4857-88f8-66d87163622e,"Hi, I ordered some food from Sarah's Pizza last weekend and I'd like to reorder the same thing.",food-order
766,food-ordering-1,dlg-c12c690d-01d8-4b6a-8faa-cbd30a30eac7,I'm trying to order some Chinese food for take out.,food-order
767,food-ordering-1,dlg-c139081d-bbfc-4642-ac06-f4d0903d1495,I need to order Indian food for take out .,food-order
768,food-ordering-1,dlg-c15a2b03-424e-4005-a8d7-88a6288e5e31,Hello Assistant. I was looking to place an order. Can you help me with that?,food-order
769,food-ordering-2,dlg-c1c819c3-cace-45da-941a-d645c4328c14,"Hi, I like to order a food for takeout for three people. I like sandwiches. We all want cheeseburgers. So that would be three cheeseburgers, we would like to have on the side three large fries with ketchup, and we also would like a 2 L of Pepsi. And that would be all we want.",food-order
770,food-ordering-1,dlg-c20a14d8-c69b-429d-b5f4-5e03e360bb11,"Yeah, I want to order some food for take out.",food-order
771,food-ordering-3,dlg-c26d520e-9fb3-496b-b92b-7556a649792e,"Are you ready to retake my order? This is for two people. So, I need one green gazpacho and one vegetable lentil soup.",food-order
772,food-ordering-1,dlg-c3713965-b6eb-472e-aab6-66909af48a67,"Yeah, I'm ordering food for take out for two people, please. I'm looking for Gyros.",food-order
773,food-ordering-1,dlg-c37790b2-a200-45e8-be4a-23ce621bcec6,"Hello, can I pick up some food for me tonight?",food-order
774,food-ordering-1,dlg-c398001c-37d3-47e0-82cb-d2e783fa3a08,"Hello assistant, I'd like to order some take-out food for two people.",food-order
775,food-ordering-1,dlg-c3b125cd-5d28-41bd-9654-5f536dc264ac,Yeah. I'd like to order take out Chinese food for my wife and myself.,food-order
776,food-ordering-1,dlg-c3daadc4-97bd-4793-947f-317a6c14bd1f,"Hello Assistant, I need help ordering some food for take-out for three people.",food-order
778,food-ordering-1,dlg-c3ff0c97-51df-4c3f-b08e-06178071e310,"Hi, I would like to order take out for one person, please.",food-order
779,food-ordering-2,dlg-c4032257-bb9b-4553-9d6e-c7effe1fe259,Hi. I'd like takeout food for two people.,food-order
780,food-ordering-1,dlg-c49ddecb-42e9-44c6-aca4-8f029a9ca11e,"Hi. I'm looking to takeout for three people, please.",food-order
781,food-ordering-1,dlg-c4a546fe-be5f-4049-ad1b-05e3d3d224bd,Hi assistant. I'm really hungry. I think I'm going to order for myself. I want to get some barbecue. I'd like to get an order of ribs.,food-order
782,food-ordering-1,dlg-c5301075-cb60-4562-9f5e-3cf08b228ec2,Hi. I'd like to order take out for two people.,food-order
783,food-ordering-2,dlg-c56ec8bf-b16b-4458-81c6-61015e5daa9b,"Hi. Can I order a take out for two people, please?",food-order
784,food-ordering-1,dlg-c595187b-dd4f-4ec8-9402-f4035d2cf619,Hello Assistant. I would like to order some burgers for two people please for take-out.,food-order
785,food-ordering-1,dlg-c5cf40da-ad09-44e8-bbcb-65e8d46f5872,"Hi, I would like to order a Poke bowl for one.",food-order
786,food-ordering-1,dlg-c60fdf1e-5248-45e4-8574-ba374cc63c65,I want to get take out food.,food-order
787,food-ordering-2,dlg-c63141bd-5ca2-4e50-a88d-c083dd5d27d2,"Hi, I was looking to order some Greek food for take out.",food-order
789,food-ordering-1,dlg-c70d8643-5893-4f4a-97f5-eacdffbbe7ac,"Hello, I need help ordering some food for take-out for three people.",food-order
790,food-ordering-2,dlg-c775db05-43cb-4b53-841c-aeb03fd1875e,"Hi Assistant, I need help with ordering takeout food for one person, and I'd like to order some Greek food.",food-order
791,food-ordering-1,dlg-c784a5a9-3cb0-4c75-8ad8-d8511c053faf,"Hi, I'm looking for takeout for three people, please.",food-order
792,food-ordering-1,dlg-c7bb01d1-10eb-493f-9962-e4cd274d48ea,I'd like to order Indian take out for two.,food-order
793,food-ordering-1,dlg-c7c4ea2c-9e8a-4bb0-bc51-3dcc700e2ee3,I'd like to order a barbeque for two people.,food-order
794,food-ordering-1,dlg-c847573b-ff15-4932-9fff-01a3aedb3704,Hello. I'd like a pepperoni pizza.,food-order
795,food-ordering-2,dlg-c884f91b-f3a3-4869-9de1-148f1a6f400d,I need to make an order for three breakfast burritos.,food-order
796,food-ordering-4,dlg-c8a6a1e2-606f-4483-952f-c679d0a40906,Hi. Can you bring up my last order from Crepe Fun Tastic?,food-order
797,food-ordering-4,dlg-c8e29c6d-eaf1-4129-8898-1759d2ca1af1,I need 1 turkey-avocado crepe with cheddar and 1 Greek Delight crepe.,food-order
798,food-ordering-2,dlg-c91bcdaf-ed47-48ee-b1a0-42099458ce3e,I need to order takeout.,food-order
800,food-ordering-1,dlg-c96d5eba-62d2-4f98-b32a-d3386c2559dd,"Hi. I'd like to place an order for burgers for takeout, please.",food-order
801,food-ordering-2,dlg-c98c9187-9d0e-4bba-b194-b4e9931e89c5,"Hello Assistant. I'd like to order some takeout food for just myself. Some Italian food, please.",food-order
802,food-ordering-1,dlg-c9e81f1b-7749-4c59-a4c1-5793df5d7403,Hi. I'm hungry and I really want to eat some Thai food.,food-order
803,food-ordering-1,dlg-ca2c6ce0-7f68-443b-9480-f9eec4ef75ab,"My husband and I want to get some Chinese food, can you take an order?",food-order
804,food-ordering-1,dlg-cac35e86-72ea-43cf-a07c-d2653eeb0a84,"Hi, I was wondering if you can help me order some Mexican takeout.",food-order
805,food-ordering-2,dlg-cad37c03-621a-4410-b00f-22d403d7b4b7,Hi Assistant. I would like to order some Italian food for two people for take out. Can you help me?,food-order
806,food-ordering-1,dlg-caf24735-1dce-44b1-885a-a4c24fd2160d,Hi. I'd like to order burgers for two.,food-order
807,food-ordering-2,dlg-cb59ffb6-cb49-45e1-9eab-d3e04c6d6052,"Hi,I'd like to order food for three people today, please.",food-order
808,food-ordering-1,dlg-cb7ad759-e2b7-4e60-a1bb-7fcf5a33a56e,"Hi, I wanted to order food for takeout.",food-order
809,food-ordering-1,dlg-cb7e0416-2e21-4b11-8f8f-b3f1eff3c733,Yeah. I need to find Indian food for three people to take out.,food-order
810,food-ordering-1,dlg-cbd23a5a-4329-4c8d-9d63-58cc33ff28fc,Hi. I would like to order food for take-out for two people. And the type I'm looking at is barbecue food.,food-order
811,food-ordering-1,dlg-cc4dd190-3d21-44e1-abea-bd4b5e14266c,"Hello, I am looking for to order a takeout for three people and I need to find a Chinese place.",food-order
812,food-ordering-1,dlg-cca4003c-fb2f-4f7f-ac2a-9f9ea0c4015e,"Hi, I'd like to get some Gyros.",food-order
813,food-ordering-1,dlg-ccb67b5e-fd22-4275-9dda-9108a6058f64,"Hi there, I'm looking to order some pizza.",food-order
814,food-ordering-1,dlg-cccc85e9-b1b9-4f31-b2a4-f3837bfd1ac0,"Hello assistant, I would like to order Chinese food for myself and my wife.",food-order
815,food-ordering-2,dlg-cd1366c7-5eae-49d7-9e6f-22b0111c7f24,Hello. I'd like to order some soup for takeout.,food-order
816,food-ordering-1,dlg-cd4fac5b-0d66-4f85-a119-a8bc0a96fd92,"Hi, I wanted to order Indian takeout for three people. Let me know when you're ready for my order?",food-order
817,food-ordering-2,dlg-cd859e37-252c-4287-bf65-35dcbdb56eb5,Hello. I need to order some breakfast burritos for one person.,food-order
819,food-ordering-2,dlg-ce1d88c6-17a7-4c2e-ac5e-064d33662345,"Hi. I'd like to place an order for takeout. I was hoping to get some soup, please.",food-order
820,food-ordering-4,dlg-ce289166-6f12-4cd7-9c5d-3b4ab92474d4,"Hi, can I order the same last meal I had last week from Cribbs' Fantastic?",food-order
821,food-ordering-1,dlg-ce4359ca-c456-43c0-a9be-ba8dd7080d33,Hi. I'd like to order take-out gyro for two people.,food-order
823,food-ordering-4,dlg-cee6644d-4fb4-40f8-b756-79ad1fc17884,I need to re-order some Raley's gram.,food-order
824,food-ordering-1,dlg-ceefdd12-ec50-4884-9f35-ce83c2f36b6a,I like the place to take out order for three people for three different burger meals.,food-order
825,food-ordering-2,dlg-cf38c6f9-88fb-468c-8a58-16e9ce4568b4,"Hi, could you help me with ordering takeout for two people?",food-order
826,food-ordering-1,dlg-cf7a36bd-6ad2-4a00-b199-65e6bc4b6bc1,I'd like to take out some burgers and three big hamburgers with a side of french fries.,food-order
827,food-ordering-2,dlg-cf80cdbd-0aa1-40b1-8105-64d7cce83c1f,"Hello, I was waiting to order sandwiches as takeout for one.",food-order
828,food-ordering-1,dlg-cfc71310-f929-4bbe-afe7-57be13bcfe72,I'm looking for some Chinese food.,food-order
829,food-ordering-2,dlg-d0a58ff4-c67e-4614-8026-be19c42075c6,"Hi, I want to order takeout sandwiches for three people.",food-order
830,food-ordering-1,dlg-d0b535c0-cd65-4c6e-a63a-1810af2fe636,"Hi, I'd like to order pork food for take-out for one person, please.",food-order
831,food-ordering-1,dlg-d0d5a3c3-a758-4908-9324-bb849266911b,I am trying to order some take out food for just one person and I would like some barbeque food.,food-order
832,food-ordering-3,dlg-d0e05f5d-373d-41bd-8ca8-a613f3f043bd,"Hi Assistant, I want to continue my Italian food order.",food-order
