instruction_id,conversation_id,utterance,label
pizza-ordering-2,dlg-e47a7f7d-2092-4ac7-aabc-d45d033197a0,Pizza sounds like a great choice for dinner tonight.. would you place the order for me to pick up?,pizza-order
pizza-ordering-2,dlg-e497e6ed-182c-4089-829b-911f4de2c3e5,I would like a pizza.,pizza-order
pizza-ordering-2,dlg-e4abab90-8a0d-4fb3-9a99-adf691b19451,I gotta get some pizza tonight man.,pizza-order
pizza-ordering-2,dlg-e4ba5c24-fbdd-4a80-ae3e-6de334a995e7,hello I want a Neapolitan pizza,pizza-order
pizza-ordering-2,dlg-e4def715-ee30-48ba-babd-b1f0f73f845b,Hi there. My family is hungry for Pizza. Can you order pizza for us?,pizza-order
pizza-ordering-2,dlg-e4dff55d-5d8c-4c2d-ad97-907062d20134,Hello I will like to order a Pizza from Little Ceasars in Middlesex,pizza-order
pizza-ordering-1,dlg-e553c5a5-13e4-42b3-9074-1c82d00be056,"Hi, can you give me a hand ordering dinner for my party tonight.",pizza-order
pizza-ordering-2,dlg-e5551a72-685b-4cb3-bbf5-ec470bc8fa4d,Hey I want to order a pizza from Mr. Moto's.,pizza-order
pizza-ordering-2,dlg-e56b0c7d-2a3a-4c54-9acf-c6b6a9e3bd11,"Hello, Id like to get a pizza for carryout",pizza-order
pizza-ordering-2,dlg-e59b2dbf-d71f-463e-a51c-8ff2a0d4ff87,Hi I would like to order a pizza please.,pizza-order
pizza-ordering-2,dlg-e5f70c23-2824-4abf-8cfa-2e104f5038d8,"Hello Kathy, are you there?",pizza-order
pizza-ordering-2,dlg-e6047388-6fa9-4388-b797-b57013150a95,Hi George,pizza-order
pizza-ordering-2,dlg-e61b9070-0b24-4c46-a012-a7859db8f31d,I am really interested in eating some Piezons pizza tonight!,pizza-order
pizza-ordering-2,dlg-e63a603f-6e8e-43c1-8b4d-c7eaa1e5ca65,"I'm thinking about pizza for lunch, would you please order one for me from Tony's?",pizza-order
pizza-ordering-2,dlg-e668e1f4-c0f4-4420-bcd9-2433629f5eb6,I need to place an order at Pequods.,pizza-order
pizza-ordering-2,dlg-e6c41048-362c-42c0-a2b4-505bd1c34a1f,I need to order a pizza for tonight.,pizza-order
pizza-ordering-2,dlg-e6df0df1-9703-4c8f-a88d-264b6062e982,Hey whats up,pizza-order
pizza-ordering-1,dlg-e6e6409e-2bb3-4269-8ace-c5636b6c3eb9,"Hello. I need you to put in an order for pizza at Maialina, please.",pizza-order
pizza-ordering-1,dlg-e6ec80ba-1417-48cc-aaa0-f649821ac266,"Hello, could you please order me some pizzas from Mezza Luna?",pizza-order
pizza-ordering-2,dlg-e7313b5a-bbb9-4302-a57a-780922f684e5,I want to order a pizza from Cosaro's Pizza.,pizza-order
pizza-ordering-1,dlg-e787676d-35c5-415c-a473-88d5d19a1b58,"Hello, Jeff. Can you order some pizza for me?",pizza-order
pizza-ordering-1,dlg-e7e112e4-733d-4b61-965e-1694cb661cba,Please get me a grande Mocha from Starbucks,pizza-order
pizza-ordering-2,dlg-e7e88f32-1dd6-4e5a-b445-5bb6394025ee,"Hey Sally. John is coming by for lunch today, and I thought it would be nice to grab a pizza. Could you call Pizza Hut and put in an order for me?",pizza-order
pizza-ordering-2,dlg-e7f5d68d-e136-4526-9352-e0d3d09c1702,Hi. I would like to order a pizza.,pizza-order
pizza-ordering-2,dlg-e86ccb21-1545-4507-9eca-43fe2a45a6a9,I would like to order a pizza from Carl's Pizzas.,pizza-order
pizza-ordering-2,dlg-e8c49383-4590-41b5-8fd1-4864b10fc611,"Hi, I'd like to place an order for pick up.",pizza-order
pizza-ordering-1,dlg-e95eb3fc-af4c-47d7-afd9-67813c0002df,"Hi. I wanted to see if I could order some pizza from Marco's at the location nearest to me in Carrollton, Texas.",pizza-order
pizza-ordering-2,dlg-e9eddde3-684b-4965-9888-957cf579de90,"Hi, I would like to order a pizza from Pizza Hut.",pizza-order
pizza-ordering-2,dlg-ea473cd0-5555-4acd-8fd0-51a0da547c7b,I'm extremely hunger and thinking about pizza.,pizza-order
pizza-ordering-2,dlg-ea526515-c228-4fd9-acd8-5d882605ebb5,"Hi, I need to order a pizza!",pizza-order
pizza-ordering-2,dlg-ea65ea4d-707f-475b-813f-b7c4cda88b9c,I'd like to order a pizza from Jet City Mount Vernon.,pizza-order
pizza-ordering-1,dlg-ea7b3a7c-e7d5-4cc8-b47f-7565e23dbee1,Hey sally i would like to order 2 pizza's from luigis on main street in town.,pizza-order
pizza-ordering-1,dlg-eab05dfa-7aec-4d19-83a8-a205843e4990,"Hi, I would like to order pizza.",pizza-order
pizza-ordering-2,dlg-eab727dc-43f7-42df-9a1c-2a853881cee5,Good evening. I'd like to order a pizza tonight.,pizza-order
pizza-ordering-1,dlg-eabaf5b7-9b75-4bc7-b3b2-253dd7633e06,I would like to order a pizza from Papa Joh'ns.,pizza-order
pizza-ordering-2,dlg-eac241ee-bff3-4be8-aa1c-89bcc6a267bb,I want some pizza!,pizza-order
pizza-ordering-1,dlg-eadb7312-c4ca-4501-a53a-1903a6db3444,I think I want Casey's pizza today.,pizza-order
pizza-ordering-2,dlg-eb2ccd6d-afb5-4699-86c4-5186677898fc,Hello! I need to order a pizza.,pizza-order
pizza-ordering-1,dlg-eb3b1eab-bf45-4479-8723-ff3efea5a49b,"Hi, this is peter",pizza-order
pizza-ordering-2,dlg-eb65caa2-22fa-43c2-a417-185b5f01d2f4,"Paulo, can you order me a pizza from 4th St Pizza for dinner tonight?",pizza-order
pizza-ordering-2,dlg-eb740928-04b6-4008-91a7-a605727e57e0,"Hi, Please I would like to order pizza for dinner.",pizza-order
pizza-ordering-2,dlg-ebabfd56-b95f-4fc4-bf8a-dfde5445bf66,Can I have a garden fresh pizza please,pizza-order
pizza-ordering-1,dlg-ebb7cd93-3c64-41ff-8d3a-413067eb7774,I need some pizzas.,pizza-order
pizza-ordering-2,dlg-ebc0331f-8e81-413c-8840-c444bc5eecf3,"Assistant, is there a good pizza place close to my current location?",pizza-order
pizza-ordering-2,dlg-ec12c805-6d06-4887-834a-f9a72a2f70b6,Hannd-tossed crust,pizza-order
pizza-ordering-2,dlg-ec17c10b-e389-4704-8d5e-1c3f0ac94e80,Hello. I would like to place an order for pick up.,pizza-order
pizza-ordering-2,dlg-ec3b13ab-4219-40f7-a1db-5490eaaffbac,"Hi, I need to order a pizza pie.",pizza-order
pizza-ordering-2,dlg-ec49cbe1-f189-426b-8587-dedcc8d3c195,"Hi Connie, Are you busy?",pizza-order
pizza-ordering-2,dlg-ec625a8c-c6dc-486a-92ee-b1ef8e3c8716,"Hey, I would like to order a pizza.",pizza-order
pizza-ordering-1,dlg-ec906060-c33e-4d9f-b988-12f281d5d636,I'm thinking about ordering a pizza from Tom's,pizza-order
pizza-ordering-2,dlg-ecb7c802-d6ec-440f-b33b-86e577d96ca1,"Assistant, I'd like to place an order from Papa Johns Pizza.",pizza-order
pizza-ordering-2,dlg-ecb7cb00-c03d-471b-bf5b-d8f525532290,Can you go pick up something from papa johns ?,pizza-order
pizza-ordering-2,dlg-ecbac878-814b-4377-ac35-675c2b39a887,"Sarah, I need a pizza for the party tonight at my house.",pizza-order
pizza-ordering-2,dlg-ed234293-11a0-4de5-a986-005ee356a2cc,Would you order me a pizza from Geno's?,pizza-order
pizza-ordering-2,dlg-ed25c546-5aa9-4b67-b98d-9cfabb8ba3ab,"Hello Abby. The family and I want to go to Pizza Hut on Main street this afternoon and since there is normally a long wait, can you order a pizza for me?",pizza-order
pizza-ordering-2,dlg-ed50649e-2580-49dd-92a4-d0010489d20b,I want to get a pizza from Gino's,pizza-order
pizza-ordering-1,dlg-ed56573c-3eef-4d2e-88de-dc13a51a93c1,"Hi, could you order a frappucino from Starbucks for me?",pizza-order
pizza-ordering-2,dlg-ed69ab71-981f-4f0d-bb2a-613b18a54487,"pull my pizza account, will you?",pizza-order
pizza-ordering-2,dlg-ed6f8169-1865-4f3b-9f07-32e6196267f2,im getting hungry googlexa,pizza-order
pizza-ordering-1,dlg-ed8ac4e6-41fc-45fa-90f0-8db6c791922c,I would like to order pizza from Dominos.,pizza-order
pizza-ordering-2,dlg-ed95be70-e540-4351-a5f6-a53a6395bbe9,"Hey, Sally. Can you order me a pizza?",pizza-order
pizza-ordering-2,dlg-edcee039-6297-4937-b2c8-065314d31cd6,What's the nearest pizza place?,pizza-order
pizza-ordering-1,dlg-edd3aca8-d48e-423f-8805-9d27aca71a72,"Google, I would like to order a pizza.",pizza-order
pizza-ordering-2,dlg-edf185b2-342a-4ea6-899c-e8518648d4ae,Can I order Papa John's online?,pizza-order
pizza-ordering-2,dlg-ee079662-e71a-4201-b11b-edb514cd50ef,I promised the kids I would bring a pizza home. Would you order for me?,pizza-order
pizza-ordering-2,dlg-ee604054-73b4-45cc-a9d3-f06b23af471e,"hi, i would like to request to order pizzas from dominoes",pizza-order
pizza-ordering-2,dlg-eed69279-92e9-48b7-ad31-9d2910e5cb8d,sizes of pizzas ,pizza-order
pizza-ordering-2,dlg-eef527e9-483b-4d57-9f85-d718b724f68c,"Hi, I'd like to place an order for a pizza from Little Star, please.",pizza-order
pizza-ordering-2,dlg-ef15995d-63f2-4d25-9635-fc1a0256d75e,I want to order a pizza. Where was the last place I ordered from,pizza-order
pizza-ordering-2,dlg-f0379090-07cf-4738-9d4e-b1006ccb7f10,Hello I am wanting to order a pizza for my family tonight.,pizza-order
pizza-ordering-1,dlg-f05dd061-d801-44cd-b22c-acb866cac70e,I need to order some pizza,pizza-order
pizza-ordering-1,dlg-f0d33770-5ea0-4660-b1f4-62ce880aeae4,I need you to order a carryout pizza from Papa John's,pizza-order
pizza-ordering-2,dlg-f0fdfa55-e171-465d-9857-59013ecb9022,I'd like to order a 2 topping pizza tonight,pizza-order
pizza-ordering-2,dlg-f1637262-8991-465e-99bf-05e1de77dc0e,Does PizzaWay deliver pizzas?,pizza-order
pizza-ordering-1,dlg-f1637864-e4b1-4a3a-a983-0a78bb17c801,I want to place an order for pizza.,pizza-order
pizza-ordering-2,dlg-f181365a-a9ac-4361-9b78-8b8526102aa3,"Hi, I need to order a pizza please.",pizza-order
pizza-ordering-2,dlg-f1eadf21-b353-4442-a853-265d7164f862,Can you order me a pizza for pick up,pizza-order
pizza-ordering-2,dlg-f25b6b2d-436f-48e6-8ca5-7f6a87126586,"Hi, I'm thinking I want to order pizza.",pizza-order
pizza-ordering-2,dlg-f2cce106-fc04-4f0b-94bb-54b4806840b4,"Lanie, I would like pizza for dinner tonight.",pizza-order
pizza-ordering-2,dlg-f2d6a985-23f4-4c9c-bcf9-eea09ec3d146,"Hello, I was calling to order a very special pizza. Do you guys have any special deals today? ",pizza-order
pizza-ordering-2,dlg-f2e8cab0-69a9-4fa2-a018-1d995aa1a73f,"Hey, I need you to order me a pizza from Dominos",pizza-order
pizza-ordering-1,dlg-f2fd13f3-1cf4-40d7-a89c-bb47609a0b83,Hey can you do me a favor a order me a pizza from Pats?,pizza-order
pizza-ordering-2,dlg-f30be682-c653-4a39-a07b-1531d670e644,Hey Janna. Can you help me to order pizza please?,pizza-order
pizza-ordering-2,dlg-f333564c-3618-44ed-b0e7-157e399a53e0,"Hey, I need to order pizza from Blaze in NYC.",pizza-order
pizza-ordering-1,dlg-f3b14724-5d5e-4885-a8a3-ecb199e8399a,"Hi, I need you to order me a pizza from Metro.",pizza-order
pizza-ordering-2,dlg-f3dfeb4c-d4cb-443b-9dfb-f6d76aa5ba0a,I'm hungry. I'd like to get a pizza from Stuft Pizza.,pizza-order
pizza-ordering-2,dlg-f3e36e68-19ca-4ff3-950b-6082777bc6e0,"Assistant, order me a pizza from Pizza Hut",pizza-order
pizza-ordering-2,dlg-f432b099-7c67-4954-86a9-34702bee70cd,"Hey, I want to get some pizza.",pizza-order
pizza-ordering-2,dlg-f4527e0d-18df-4d82-be22-05e9d880dca3,"Hi, I'd like to order pizza",pizza-order
pizza-ordering-2,dlg-f4983c5b-f953-4456-acbd-68b32b398c22,I would like to order a Pizza from LaRosa's Pizzeria.,pizza-order
pizza-ordering-2,dlg-f4a16a40-a20f-4ec0-956a-e0ad40f44e7a,"Hi, it's me. Can you order me a pizza for lunch?",pizza-order
pizza-ordering-2,dlg-f4a6e845-18cb-441b-b668-40fe7cec3039,I want to get a pizza from cpk,pizza-order
pizza-ordering-2,dlg-f4a86d2b-b594-415c-9b2a-d462610aa07f,I would like to order a large pizza.,pizza-order
pizza-ordering-2,dlg-f4c3662a-195f-42c8-ba48-275d36b09313,Hello Asilyn how are you?,pizza-order
pizza-ordering-1,dlg-f519f3f3-7586-4fa9-9121-2fd91d2e5f86,"Hey, I am going to need to put in an order for some pizzas.",pizza-order
pizza-ordering-2,dlg-f5332a4b-488f-4a50-ad9b-f5586c87cc06,I need you to order some pizzas from Gino's on 51st St. Do you know what place I'm talking about?,pizza-order
pizza-ordering-2,dlg-f5f32a4a-5240-40a1-b593-fba069b2d0be,order pizza from dominos,pizza-order
pizza-ordering-2,dlg-f60379eb-498f-455e-872d-46c23bc2882c,I'd like to order a pizza from Belmont Pizza please.,pizza-order
pizza-ordering-2,dlg-f61a365f-47a5-44cb-8834-3fcf0d19588b,Hi Natasha. Can you order pizza for me please? V & S pizza works for me .,pizza-order
pizza-ordering-2,dlg-f61aaab6-cb75-41af-86d3-81b0accce34d,"Hey, do you have the number for the Pizza Hut down on 4th Street?",pizza-order
pizza-ordering-2,dlg-f67c0689-0e2d-4ad9-b10d-973d3e76bb45,"Hey, can you order a Casey's pizza for me?",pizza-order
pizza-ordering-2,dlg-f695ea52-fe65-42d0-9411-221fdfdbbb76,"I saw a pizza commercial, now I want some pizza",pizza-order
pizza-ordering-2,dlg-f6bb82c5-01ed-4567-8835-ac7de4883ba4,I am hungry!,pizza-order
pizza-ordering-2,dlg-f6c04f63-2219-47c7-a542-cd577690b993,I would like a large two topping pizza from dominos.,pizza-order
pizza-ordering-2,dlg-f6dbaf91-1ef2-4140-a535-be881465ee73,I want to order a pizza from Shotgun Dan's tonight to celebrate my son's birthday.,pizza-order
pizza-ordering-2,dlg-f702dc83-de20-4e51-999c-96c26261cbdf,"Hi ,Erica. I would like you to help me order a pizza for lunch for me and my friend Tom ,who is on his way to my office. ",pizza-order
pizza-ordering-2,dlg-f73e7be0-0ea3-4586-9f85-95fdbc45450d,"Hi, I'm hungry for pizza!",pizza-order
pizza-ordering-1,dlg-f7426e5c-3652-4f21-9f3f-7ba7dc3cb2e5,"Hey, I want to order pizza from Magpie",pizza-order
pizza-ordering-1,dlg-f778958f-3b10-4217-bdea-476a2978d63d,"Hello, Kara. I would like to order pizzas from Mellow Mushroom.",pizza-order
pizza-ordering-2,dlg-f77cbbb1-a7fc-4a13-bf33-f558906730fb,I would like to order a pizza from Marco's,pizza-order
pizza-ordering-2,dlg-f7fa3e27-3db2-40a5-8ef8-48fd6d820ada,Id like to put in an order for Antonios Coal Fired Pizza.,pizza-order
pizza-ordering-2,dlg-f825ff06-22f9-4eac-80dc-467f95555a6b,I'm feeling hungry for pizza from my favorite pizzeria,pizza-order
pizza-ordering-2,dlg-f8377ab3-f272-4803-b16b-2666bf032199,"Hi Stacy, can you recommend a local pizza restaurant for my family and order us a pizza tonight?",pizza-order
pizza-ordering-1,dlg-f83c7f7e-f934-4889-b306-a84cd7bf8e38,"Good evening, I need you to place a pizza order for me.",pizza-order
pizza-ordering-2,dlg-f88494b1-7c5d-47e7-bf6b-303e2bb9f0dd,"Cynthia, find Howies in towns menu",pizza-order
pizza-ordering-2,dlg-f93043f1-74f9-4d2f-a81d-76ebc48c2fc7,I will like to order some pizzas from Papa Johns,pizza-order
pizza-ordering-1,dlg-f94f48ec-aa2a-4d90-8b7e-9b36fa4c9098,Hi. I need to order some pizzas from the Random Lake Pizzeria.,pizza-order
pizza-ordering-2,dlg-f97734ca-7200-46a9-bd84-9f11c56a887e,I'd like to place a pizza order at Blaze Pizza for delivery please.,pizza-order
pizza-ordering-1,dlg-f97efc4a-c9be-4a2b-aef8-f165055bdfbe,"Hey, I would like to get a pizza for the family tonight. Can you help me with this?",pizza-order
pizza-ordering-1,dlg-f97fe1f5-a1a6-4c22-892d-6231423f9beb,Hey can you order a pizza for me? I need it for Sade's party.,pizza-order
pizza-ordering-2,dlg-f9cbf30e-ce6e-4d0c-99ea-922e8b1ed52a,"Hello, I want to have pizza tonight. Can you order a pizza from Pizza Hut for me?",pizza-order
pizza-ordering-2,dlg-fa26be48-4b6f-4a04-92c2-b90ca10e2b34,"Hello, I need to order some food, and I was thinking of getting a pizza.",pizza-order
pizza-ordering-2,dlg-fa94c375-139f-4157-9eec-1d3aa1843df8,"Hello Andrew, good evening",pizza-order
pizza-ordering-2,dlg-fa97878f-320d-4008-af75-31b160e397f2,"Hello PA, can you see if you can reach pizza palace for me""",pizza-order
pizza-ordering-2,dlg-fab248c2-0d8b-414b-ad32-e8461d524fbd,I'd like to order two large one topping with pepperoni and ground beef and a side order of garlic breadsticks.,pizza-order
pizza-ordering-2,dlg-faca3b6a-c38b-4226-8b85-4f2d2a1151f8,I gotta have a Pizza!,pizza-order
pizza-ordering-2,dlg-fae60320-6c54-4919-9fa8-a6db99448ebe,call and order some pizza for me,pizza-order
pizza-ordering-2,dlg-fb125408-e817-42c2-b40f-c36647a46c8d,Hello can you order me a pizza from dominos?,pizza-order
pizza-ordering-2,dlg-fb34fdd9-4636-4558-a5a7-074d0b0a0ee0,I want to order a pizza from Domino's,pizza-order
pizza-ordering-2,dlg-fc24d89c-4006-4d6b-bc56-2a66c46c4ce4,Hi I would like to order a pizza from Coop Pizza,pizza-order
pizza-ordering-2,dlg-fc33f3c8-e7ea-48fe-9aa6-12a1c5c70db3,"Hi, I'd like t place an order for a pizza.",pizza-order
pizza-ordering-2,dlg-fc4c453e-a684-4f34-8fcc-388c30f26f5a,I am in the mood for some Papa Johns.,pizza-order
pizza-ordering-2,dlg-fc9b66b2-a1d4-4aa7-8ca8-cee98134b237,"Hey, Carlos. I'm straving. I'm in the mood for some pizza.",pizza-order
pizza-ordering-2,dlg-fcb68ddc-c799-4a26-925a-6cb67d032dc4,Hello. Can I order a pizza from Dominos?,pizza-order
pizza-ordering-1,dlg-fce3b262-5f83-4f2f-9451-b11863a3c049,I would like to order some pizza from Papa Johns for dinner.,pizza-order
pizza-ordering-2,dlg-fceb74c3-152e-4939-a650-99daebcd94f4,"Sheila, this is Katlin.",pizza-order
pizza-ordering-2,dlg-fd757c7b-49b0-4356-98fd-366135018a18,"Hey google, can you order pizzas from domino's?",pizza-order
pizza-ordering-1,dlg-fdbb3983-3c57-4a98-9d07-bfe54d3eb0b3,I'd like for you to order me food for lunch. ,pizza-order
pizza-ordering-2,dlg-fde17097-7f2e-4197-b93e-f597442c1bcc,I want to order a pizza from the pizzeria close to me,pizza-order
pizza-ordering-2,dlg-fdf5c9af-b2c7-41bf-8a4c-51e2597cfae8,I want to get a pizza delivered from Julia's Pizza on Stutter Street.,pizza-order
pizza-ordering-2,dlg-fe253c32-f0bd-47cf-b64c-0df486590b89,Hi Assistant. I need some help today.,pizza-order
pizza-ordering-2,dlg-fe3c5fd7-af9d-4df5-8b44-f5dd8b116489,Hi. I'm thinking of ordering a pizza for dinner. Can you give me a hand?,pizza-order
pizza-ordering-2,dlg-fe5868c5-1a90-480b-aaad-35a933d2d719,Hey there. Can you order a pizza for me? ,pizza-order
pizza-ordering-1,dlg-fea57747-15e4-4407-823e-f7b52866fc62,I need you to order five pizzas from Pizza Hut.,pizza-order
pizza-ordering-1,dlg-feb788cc-5680-43d7-b186-6f5f6178d036,"Hey, do you think you could order me a pizza from Mineo's please?",pizza-order
pizza-ordering-2,dlg-feb9e7a7-6e1b-4495-aed4-ef84366534a9,"Hello, I need to order one pizza please",pizza-order
pizza-ordering-1,dlg-fec84e75-e245-4241-98ce-9ae12c5521ff,Hey do you mind getting me some pizzas from that place I love,pizza-order
pizza-ordering-2,dlg-fed00751-6a85-4f2d-af94-4561a3755887,I want to order a pizza please.,pizza-order
pizza-ordering-2,dlg-fefdbf41-bc26-44b9-94d8-e2ef027b464c,Hey can you order me a pizza from Dominos?,pizza-order
pizza-ordering-2,dlg-ff143b87-2a1f-4dea-ba5c-9ac2719a00a2,"Chandler, I need for you to order a pizza from Little Ceasar's for me",pizza-order
pizza-ordering-2,dlg-ff3dcb17-4962-4ee3-a18e-aa26b746c6dc,Hi there! I would like to order a pizza from Joe's Famous Pizza please at 200 south Kelly avenue Edmond,pizza-order
pizza-ordering-2,dlg-ff72ea4c-8e49-48c1-8c3e-bc44eadece48,"I need to order a Pizza, is Papa Johns open right now?",pizza-order
pizza-ordering-1,dlg-ff87a7d2-8474-471c-abd0-4dcb98085c2a,tO PLEASE ORDER A CHEESE PIZZA FOR ME,pizza-order
pizza-ordering-2,dlg-ff8bbb1d-f40d-4bef-97c1-129a50eb4747,I think it's time for lunch,pizza-order
pizza-ordering-2,dlg-ff98d87d-9684-4ad2-ad39-2fffbc36917a,I'd like to make a pizza order to Dominoes,pizza-order
pizza-ordering-2,dlg-ffad2ce1-1865-48c9-b085-d5ca8dd0ca4e,Is stuffed crust available?,pizza-order
